Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Sales,Year,Month,Day,Sales_log
20/11/2015,Standard Class,Home Office,United States,Manhattan,Kansas,Central,TEC-PH-10000038,Technology,Phones,273.96,2015,11,16,5.616625632541578
14/07/2016,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003072,Technology,Phones,269.982,2016,7,9,5.602052398009544
16/11/2018,Second Class,Consumer,United States,Memphis,Tennessee,South,OFF-PA-10003424,Office Supplies,Paper,8.904,2018,11,13,2.29293871594224
16/11/2018,Second Class,Consumer,United States,Memphis,Tennessee,South,OFF-ST-10003716,Office Supplies,Storage,500.6405000000001,2018,11,13,6.2178837276860754
04/08/2018,Standard Class,Home Office,United States,Fort Lauderdale,Florida,South,TEC-AC-10003590,Technology,Accessories,41.424,2018,7,31,3.7477142398348287
30/12/2018,Standard Class,Home Office,United States,Columbus,Ohio,East,OFF-BI-10000494,Office Supplies,Binders,3.132,2018,12,26,1.4187615512573921
04/11/2017,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-ST-10002615,Office Supplies,Storage,500.6405000000001,2017,10,31,6.2178837276860754
09/09/2017,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-AR-10002804,Office Supplies,Art,3.912,2017,9,4,1.5916811908448414
09/09/2017,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-AR-10001044,Office Supplies,Art,62.376,2017,9,4,4.149085240879561
21/04/2017,Standard Class,Home Office,United States,Omaha,Nebraska,Central,OFF-FA-10000134,Office Supplies,Fasteners,29.05,2017,4,17,3.4028626609812167
11/07/2015,Standard Class,Home Office,United States,Los Angeles,California,West,OFF-BI-10001670,Office Supplies,Binders,180.96,2015,7,5,5.203786882701803
28/02/2016,First Class,Corporate,United States,Altoona,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,4.419,2016,2,27,1.689911296583977
28/02/2016,First Class,Corporate,United States,Altoona,Pennsylvania,East,OFF-AR-10002257,Office Supplies,Art,16.032,2016,2,27,2.835093927591178
01/12/2016,Standard Class,Consumer,United States,New York City,New York,East,OFF-AR-10001915,Office Supplies,Art,29.79,2016,11,27,3.427189961936409
02/02/2015,Standard Class,Consumer,United States,San Diego,California,West,OFF-ST-10003692,Office Supplies,Storage,57.23,2015,1,27,4.064400685849028
02/02/2015,Standard Class,Consumer,United States,San Diego,California,West,FUR-TA-10003469,Furniture,Tables,333.0,2015,1,27,5.8111409929767
02/02/2015,Standard Class,Consumer,United States,San Diego,California,West,OFF-AR-10003179,Office Supplies,Art,36.44,2015,1,27,3.622739651609391
26/09/2018,First Class,Consumer,United States,Miami,Florida,South,OFF-PA-10003395,Office Supplies,Paper,251.64,2018,9,23,5.531965550507332
05/11/2018,First Class,Corporate,United States,Greensboro,North Carolina,South,FUR-TA-10004575,Furniture,Tables,500.6405000000001,2018,11,4,6.2178837276860754
05/11/2018,First Class,Corporate,United States,Greensboro,North Carolina,South,TEC-PH-10002483,Technology,Phones,500.6405000000001,2018,11,4,6.2178837276860754
20/10/2017,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,FUR-CH-10003606,Furniture,Chairs,102.592,2017,10,14,4.640460106766539
20/10/2017,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10002473,Technology,Accessories,22.704,2017,10,14,3.165643810271264
20/10/2017,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10002319,Office Supplies,Paper,93.024,2017,10,14,4.5435500688305535
20/10/2017,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,OFF-SU-10000946,Office Supplies,Supplies,12.768,2017,10,14,2.6223470589092384
20/10/2017,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,OFF-EN-10001335,Office Supplies,Envelopes,35.008,2017,10,14,3.5837411359906315
20/10/2017,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,39.152,2017,10,14,3.6926722523526325
19/11/2016,Standard Class,Corporate,United States,Plantation,Florida,South,OFF-AR-10001246,Office Supplies,Art,11.76,2016,11,12,2.546315277916644
19/11/2016,Standard Class,Corporate,United States,Plantation,Florida,South,OFF-BI-10003291,Office Supplies,Binders,5.238,2016,11,12,1.8306596181856116
19/11/2016,Standard Class,Corporate,United States,Plantation,Florida,South,OFF-BI-10002799,Office Supplies,Binders,4.662,2016,11,12,1.7337771866897078
19/11/2016,Standard Class,Corporate,United States,Plantation,Florida,South,FUR-CH-10003298,Furniture,Chairs,500.6405000000001,2016,11,12,6.2178837276860754
19/11/2016,Standard Class,Corporate,United States,Plantation,Florida,South,TEC-PH-10000441,Technology,Phones,100.792,2016,11,12,4.622931515566734
19/11/2016,Standard Class,Corporate,United States,Plantation,Florida,South,FUR-CH-10004477,Furniture,Chairs,146.136,2016,11,12,4.991357329140716
05/03/2018,Same Day,Consumer,United States,Milwaukee,Wisconsin,Central,OFF-LA-10003537,Office Supplies,Labels,25.06,2018,3,5,3.260401571696699
09/11/2016,Standard Class,Consumer,United States,Quincy,Illinois,Central,OFF-LA-10004484,Office Supplies,Labels,19.824,2016,11,5,3.0361061676922643
08/07/2017,Same Day,Consumer,United States,Jacksonville,Florida,South,TEC-PH-10002824,Technology,Phones,500.6405000000001,2017,7,8,6.2178837276860754
08/07/2017,Same Day,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10004965,Office Supplies,Paper,15.984,2017,7,8,2.8322717244009548
19/09/2016,Standard Class,Consumer,United States,Mobile,Alabama,South,FUR-TA-10003569,Furniture,Tables,500.6405000000001,2016,9,15,6.2178837276860754
19/09/2016,Standard Class,Consumer,United States,Mobile,Alabama,South,TEC-PH-10003187,Technology,Phones,59.97,2016,9,15,4.110381939919725
19/09/2016,Standard Class,Consumer,United States,Mobile,Alabama,South,FUR-CH-10004853,Furniture,Chairs,500.6405000000001,2016,9,15,6.2178837276860754
14/10/2018,Standard Class,Consumer,United States,New York City,New York,East,OFF-BI-10001031,Office Supplies,Binders,12.816,2018,10,9,2.6258273408443777
14/10/2018,Standard Class,Consumer,United States,New York City,New York,East,FUR-BO-10003034,Furniture,Bookcases,314.352,2018,10,9,5.753689475249054
14/10/2018,Standard Class,Consumer,United States,New York City,New York,East,OFF-PA-10000069,Office Supplies,Paper,18.98,2018,10,9,2.9947317732204075
14/10/2018,Standard Class,Consumer,United States,New York City,New York,East,OFF-BI-10003655,Office Supplies,Binders,18.24,2018,10,9,2.9569914452375605
18/09/2016,Standard Class,Consumer,United States,New York City,New York,East,OFF-ST-10000585,Office Supplies,Storage,500.6405000000001,2016,9,14,6.2178837276860754
18/09/2016,Standard Class,Consumer,United States,New York City,New York,East,TEC-CO-10001571,Technology,Copiers,500.6405000000001,2016,9,14,6.2178837276860754
18/09/2016,Standard Class,Consumer,United States,New York City,New York,East,OFF-BI-10002012,Office Supplies,Binders,12.96,2016,9,14,2.6361960973342264
12/10/2015,Standard Class,Corporate,United States,Dallas,Texas,Central,OFF-ST-10001228,Office Supplies,Storage,107.44,2015,10,7,4.686197024630465
11/05/2018,Standard Class,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10004086,Furniture,Chairs,500.6405000000001,2018,5,7,6.2178837276860754
11/05/2018,Standard Class,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10002017,Furniture,Chairs,26.64,2018,5,7,3.319263998899469
11/05/2018,Standard Class,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10000595,Furniture,Chairs,476.8,2018,5,7,6.169192234891709
11/05/2018,Standard Class,Corporate,United States,Detroit,Michigan,Central,OFF-AP-10001563,Office Supplies,Appliances,87.444,2018,5,7,4.482369583369909
19/11/2016,Standard Class,Consumer,United States,Dover,Delaware,East,FUR-FU-10004017,Furniture,Furnishings,76.14,2016,11,14,4.345621952780082
19/11/2016,Standard Class,Consumer,United States,Dover,Delaware,East,OFF-BI-10002571,Office Supplies,Binders,19.96,2016,11,14,3.0426158594528414
24/11/2015,Same Day,Corporate,United States,Columbus,Ohio,East,TEC-PH-10000560,Technology,Phones,500.6405000000001,2015,11,24,6.2178837276860754
24/11/2015,Same Day,Corporate,United States,Columbus,Ohio,East,FUR-CH-10000847,Furniture,Chairs,500.6405000000001,2015,11,24,6.2178837276860754
15/04/2015,Standard Class,Corporate,United States,Glendale,Arizona,West,OFF-FA-10000611,Office Supplies,Fasteners,2.368,2015,4,8,1.2143190963800803
15/04/2015,Standard Class,Corporate,United States,Glendale,Arizona,West,OFF-PA-10004733,Office Supplies,Paper,19.008,2015,4,8,2.996132193575318
02/08/2015,Standard Class,Consumer,United States,North Las Vegas,Nevada,West,TEC-PH-10001363,Technology,Phones,500.6405000000001,2015,7,26,6.2178837276860754
02/08/2015,Standard Class,Consumer,United States,North Las Vegas,Nevada,West,FUR-CH-10003312,Furniture,Chairs,500.6405000000001,2015,7,26,6.2178837276860754
02/08/2015,Standard Class,Consumer,United States,North Las Vegas,Nevada,West,FUR-FU-10004018,Furniture,Furnishings,134.01,2015,7,26,4.905348849769155
02/08/2015,Standard Class,Consumer,United States,North Las Vegas,Nevada,West,TEC-AC-10004814,Technology,Accessories,170.97,2015,7,26,5.147320042996109
12/06/2015,Standard Class,Corporate,United States,Bristol,Tennessee,South,FUR-CH-10002647,Furniture,Chairs,170.352,2015,6,8,5.1437199202688415
31/10/2015,First Class,Corporate,United States,Los Angeles,California,West,OFF-BI-10004140,Office Supplies,Binders,7.184,2015,10,28,2.1021810286493254
31/10/2015,First Class,Corporate,United States,Los Angeles,California,West,OFF-SU-10002301,Office Supplies,Supplies,6.28,2015,10,28,1.9851308622085946
31/10/2015,First Class,Corporate,United States,Los Angeles,California,West,OFF-SU-10000646,Office Supplies,Supplies,480.74,2015,10,28,6.177404549424647
31/10/2015,First Class,Corporate,United States,Los Angeles,California,West,FUR-BO-10001337,Furniture,Bookcases,500.6405000000001,2015,10,28,6.2178837276860754
31/10/2015,First Class,Corporate,United States,Los Angeles,California,West,OFF-ST-10003442,Office Supplies,Storage,141.4,2015,10,28,4.958639998977875
27/11/2018,Second Class,Home Office,United States,Canton,Michigan,Central,OFF-ST-10001097,Office Supplies,Storage,500.6405000000001,2018,11,25,6.2178837276860754
23/09/2018,First Class,Consumer,United States,Fayetteville,Arkansas,South,OFF-BI-10004318,Office Supplies,Binders,500.6405000000001,2018,9,22,6.2178837276860754
23/09/2018,First Class,Consumer,United States,Fayetteville,Arkansas,South,TEC-AC-10004633,Technology,Accessories,34.95,2018,9,22,3.5821290841670557
09/12/2016,Standard Class,Corporate,United States,Springfield,Missouri,Central,OFF-PA-10001970,Office Supplies,Paper,85.96,2016,12,4,4.465448242812954
21/09/2016,Same Day,Home Office,United States,Quincy,Massachusetts,East,FUR-FU-10004006,Furniture,Furnishings,85.3,2016,9,21,4.457829598089382
29/11/2018,First Class,Consumer,United States,Rockford,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,33.568,2018,11,26,3.542928398629632
10/06/2018,Standard Class,Home Office,United States,San Francisco,California,West,FUR-FU-10004164,Furniture,Furnishings,4.95,2018,6,6,1.7833912195575383
10/06/2018,Standard Class,Home Office,United States,San Francisco,California,West,OFF-ST-10002957,Office Supplies,Storage,26.4,2018,6,6,3.3105430133940246
28/10/2018,Second Class,Consumer,United States,San Antonio,Texas,Central,OFF-BI-10004364,Office Supplies,Binders,3.564,2018,10,23,1.5181994319998293
28/10/2018,Second Class,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10002824,Technology,Phones,500.6405000000001,2018,10,23,6.2178837276860754
28/10/2018,Second Class,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10000634,Office Supplies,Art,10.272,2018,10,23,2.422321774596379
20/12/2015,Same Day,Consumer,United States,Thornton,Colorado,West,TEC-AC-10001539,Technology,Accessories,447.944,2015,12,20,6.106898158360305
22/02/2018,Standard Class,Home Office,United States,Chicago,Illinois,Central,FUR-TA-10001932,Furniture,Tables,480.96,2018,2,17,6.1778611230550755
22/02/2018,Standard Class,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10002789,Technology,Phones,124.792,2018,2,17,4.83462974923945
10/05/2015,Standard Class,Consumer,United States,Yonkers,New York,East,OFF-BI-10004828,Office Supplies,Binders,40.176,2015,5,3,3.7178555623504534
10/05/2015,Standard Class,Consumer,United States,Yonkers,New York,East,OFF-BI-10003981,Office Supplies,Binders,10.896,2015,5,3,2.476202209157854
19/10/2018,Second Class,Consumer,United States,San Diego,California,West,OFF-AR-10001770,Office Supplies,Art,10.64,2018,10,17,2.454447442303292
03/12/2016,Standard Class,Consumer,United States,Champaign,Illinois,Central,FUR-FU-10004904,Furniture,Furnishings,151.96,2016,11,28,5.030176449303092
29/07/2015,Second Class,Consumer,United States,San Francisco,California,West,TEC-AC-10002842,Technology,Accessories,238.0,2015,7,27,5.476463551931511
25/04/2018,Second Class,Consumer,United States,Lawrence,Indiana,Central,TEC-AC-10003590,Technology,Accessories,155.34,2018,4,23,5.052033122792184
27/10/2016,Second Class,Consumer,United States,San Diego,California,West,TEC-AC-10000710,Technology,Accessories,148.32,2016,10,23,5.006091654046383
27/10/2016,Second Class,Consumer,United States,San Diego,California,West,FUR-CH-10004495,Furniture,Chairs,240.784,2016,10,23,5.488044765602584
27/10/2016,Second Class,Consumer,United States,San Diego,California,West,FUR-CH-10004540,Furniture,Chairs,191.968,2016,10,23,5.2625243720492225
27/10/2016,Second Class,Consumer,United States,San Diego,California,West,OFF-PA-10004971,Office Supplies,Paper,11.56,2016,10,23,2.5305171610400525
27/10/2016,Second Class,Consumer,United States,San Diego,California,West,OFF-EN-10002600,Office Supplies,Envelopes,11.8,2016,10,23,2.5494451709255714
27/10/2016,Second Class,Consumer,United States,San Diego,California,West,FUR-CH-10001854,Furniture,Chairs,500.6405000000001,2016,10,23,6.2178837276860754
07/09/2017,Second Class,Consumer,United States,Johnson City,Tennessee,South,OFF-EN-10001099,Office Supplies,Envelopes,23.472,2017,9,5,3.1975296068486023
07/09/2017,Second Class,Consumer,United States,Johnson City,Tennessee,South,OFF-BI-10001597,Office Supplies,Binders,86.058,2017,9,5,4.466574563197744
07/09/2017,Second Class,Consumer,United States,Johnson City,Tennessee,South,TEC-PH-10002660,Technology,Phones,108.784,2017,9,5,4.698514798967332
07/09/2017,Second Class,Consumer,United States,Johnson City,Tennessee,South,OFF-PA-10000327,Office Supplies,Paper,10.272,2017,9,5,2.422321774596379
02/11/2017,Standard Class,Consumer,United States,Tampa,Florida,South,OFF-BI-10001191,Office Supplies,Binders,38.19,2017,10,28,3.66842161221154
07/04/2015,First Class,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,49.632,2015,4,5,3.9245837874730043
07/04/2015,First Class,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10001031,Office Supplies,Storage,52.096,2015,4,5,3.9721015958436237
20/06/2016,Standard Class,Consumer,United States,Gilbert,Arizona,West,OFF-PA-10002245,Office Supplies,Paper,9.568,2016,6,15,2.357830567220024
20/06/2016,Standard Class,Consumer,United States,Gilbert,Arizona,West,OFF-ST-10004804,Office Supplies,Storage,82.368,2016,6,15,4.423264542690126
20/06/2016,Standard Class,Consumer,United States,Gilbert,Arizona,West,FUR-FU-10004904,Furniture,Furnishings,364.704,2016,6,15,5.90182426302278
20/06/2016,Standard Class,Consumer,United States,Gilbert,Arizona,West,FUR-FU-10002396,Furniture,Furnishings,40.256,2016,6,15,3.719796556748658
12/07/2015,Standard Class,Corporate,United States,Knoxville,Tennessee,South,OFF-AR-10002833,Office Supplies,Art,4.368,2015,7,5,1.6804553996693807
02/02/2018,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001072,Office Supplies,Binders,12.128,2018,1,29,2.5747473537877896
08/03/2017,Second Class,Consumer,United States,Bloomington,Indiana,Central,TEC-PH-10003171,Technology,Phones,134.85,2017,3,3,4.911551335872357
06/06/2015,Standard Class,Consumer,United States,Roswell,Georgia,South,OFF-AR-10004511,Office Supplies,Art,8.56,2015,6,2,2.25758772706331
06/06/2015,Standard Class,Consumer,United States,Roswell,Georgia,South,TEC-PH-10001425,Technology,Phones,239.97,2015,6,2,5.484672444414411
06/06/2015,Standard Class,Consumer,United States,Roswell,Georgia,South,OFF-ST-10001490,Office Supplies,Storage,356.94,2015,6,2,5.880365374589262
30/11/2017,Standard Class,Corporate,United States,Los Angeles,California,West,TEC-AC-10003033,Technology,Accessories,500.6405000000001,2017,11,24,6.2178837276860754
30/11/2017,Standard Class,Corporate,United States,Los Angeles,California,West,FUR-CH-10001394,Furniture,Chairs,500.6405000000001,2017,11,24,6.2178837276860754
30/11/2017,Standard Class,Corporate,United States,Los Angeles,California,West,TEC-AC-10000420,Technology,Accessories,500.6405000000001,2017,11,24,6.2178837276860754
14/11/2017,Standard Class,Consumer,United States,Houston,Texas,Central,TEC-AC-10004901,Technology,Accessories,279.944,2017,11,10,5.638155361216975
28/11/2015,Standard Class,Home Office,United States,Bolingbrook,Illinois,Central,OFF-BI-10002571,Office Supplies,Binders,9.98,2015,11,22,2.3960754360813845
05/05/2018,Standard Class,Home Office,United States,Texarkana,Arkansas,South,TEC-AC-10002331,Technology,Accessories,48.9,2018,5,1,3.910021002757473
